snp_ID	snp_name	dbSNP_ID	chromosome	gbrowse_L_flank_start_bp	gbrowse_R_flank_end_bp	snp_start_bp	snp_end_bp	coordinate_system	experiment_ID	comments	entered_by
2720	BARC-052295-11407	ss107923107	Gm17			8089224	8089224	Glyma2.0	0		Grant, David
2721	BARC-064695-18779	ss107929993	Gm17			8206634	8206634	Glyma2.0	0		Grant, David
6756	BARC-065341-19356	ss107930446	Gm17			8210112	8210112	Glyma2.0	0		Grant, David
6757	BARC-065401-19431	ss107930521	Gm17			8210400	8210400	Glyma2.0	0		Grant, David
2723	BARC-062955-18179	ss107929350	Gm17			8314080	8314080	Glyma2.0	0		Grant, David
2725	BARC-020373-04573	ss107916628	Gm17			8428325	8428325	Glyma2.0	0		Grant, David
2726	BARC-035383-07190	ss107913739	Gm17			8569118	8569118	Glyma2.0	0		Grant, David
6191	BARC-048379-10554	ss107921459	Gm17			8569719	8569719	Glyma2.0	0		Grant, David
4682	BARC-048383-10556	ss107921461	Gm17			8569894	8569894	Glyma2.0	0		Grant, David
2727	BARC-048381-10555	ss107921460	Gm17			8570628	8570628	Glyma2.0	0		Grant, David
2729	BARC-012687-00367	ss107912878	Gm17			8717479	8717479	Glyma2.0	0		Grant, David
2730	BARC-024449-04894	ss107913401	Gm17			8989701	8989701	Glyma2.0	0		Grant, David
2732	BARC-031145-07005	ss107913669	Gm17			10248618	10248618	Glyma2.0	0		Grant, David
2731	BARC-029665-06288	ss107913593	Gm17			10255192	10255192	Glyma2.0	0		Grant, David
2734	BARC-025885-05137	ss107913441	Gm17			10880686	10880686	Glyma2.0	0		Grant, David
2733	BARC-025885-05138	ss107917931	Gm17			10880686	10880686	Glyma2.0	0		Grant, David
2739	BARC-017191-02247	ss107913130	Gm17			10983433	10983433	Glyma2.0	0		Grant, David
6027	BARC-039697-07552	ss107919612	Gm17			11083317	11083317	Glyma2.0	0		Grant, David
2740	BARC-063551-18386	ss107929556	Gm17			11094292	11094292	Glyma2.0	0		Grant, David
2207	BARC-063591-18406	ss107929594	Gm17			11095016	11095016	Glyma2.0	0		Grant, David
2738	BARC-057467-14765	ss107925962	Gm17			11132447	11132447	Glyma2.0	0		Grant, David
2735	BARC-013043-00427	ss107914569	Gm17			11222861	11222861	Glyma2.0	0		Grant, David
2736	BARC-017525-03061	ss107915648	Gm17			11223040	11223040	Glyma2.0	0		Grant, David
2741	BARC-013637-01186	ss107914703	Gm17			11635674	11635674	Glyma2.0	0		Grant, David
5037	BARC-013637-01193	ss107912923	Gm17			11635674	11635674	Glyma2.0	0		Grant, David
2742	BARC-013969-01290	ss107914785	Gm17			12404710	12404710	Glyma2.0	0		Grant, David
2743	BARC-050543-09730	ss107912801	Gm17			12708858	12708858	Glyma2.0	0		Grant, David
2744	BARC-017059-02191	ss107915590	Gm17			12801588	12801588	Glyma2.0	0		Grant, David
2745	BARC-047685-10379	ss107921284	Gm17			13091980	13091980	Glyma2.0	0		Grant, David
2749	BARC-021991-04246	ss107916984	Gm17			14173249	14173249	Glyma2.0	0		Grant, David
2747	BARC-060377-16632	ss107927901	Gm17			14187889	14187889	Glyma2.0	0		Grant, David
6618	BARC-060523-16713	ss107927982	Gm17			14208018	14208018	Glyma2.0	0		Grant, David
2748	BARC-051665-11191	ss107922891	Gm17			14613643	14613643	Glyma2.0	0		Grant, David
2751	BARC-047829-10399	ss107921304	Gm17			14701367	14701367	Glyma2.0	0		Grant, David
2752	BARC-048389-10562	ss107921467	Gm17			14892427	14892427	Glyma2.0	0		Grant, David
2753	BARC-042295-08238	ss107920159	Gm17			15249563	15249563	Glyma2.0	0		Grant, David
5038	BARC-042295-08240	ss107913881	Gm17			15249564	15249564	Glyma2.0	0		Grant, David
2755	BARC-032251-08930	ss107913708	Gm17			15251595	15251595	Glyma2.0	0		Grant, David
5732	BARC-019505-03651	ss107916375	Gm17			15417914	15417914	Glyma2.0	0		Grant, David
5731	BARC-019501-03641	ss107916366	Gm17			15418250	15418250	Glyma2.0	0		Grant, David
5732	BARC-019505-03651	ss107916375	Gm17			15431179	15431179	Glyma2.0	0		Grant, David
5730	BARC-019497-03640	ss107916365	Gm17			15462325	15462325	Glyma2.0	0		Grant, David
2761	BARC-056215-14153	ss107925353	Gm17			15500809	15500809	Glyma2.0	0		Grant, David
2765	BARC-041023-07896	ss107913842	Gm17			15530013	15530013	Glyma2.0	0		Grant, David
5239	BARC-061179-17101	ss107928396	Gm17			15820471	15820471	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
2756	BARC-059581-15926	ss107927195	Gm17			15895595	15895595	Glyma2.0	0		Grant, David
2767	BARC-041779-08090	ss107913862	Gm17			16050860	16050860	Glyma2.0	0		Grant, David
5550	BARC-011853-00878	ss107914396	Gm17			16161769	16161769	Glyma2.0	0		Grant, David
5401	BARC-012111-00333	ss107914402	Gm17			16161890	16161890	Glyma2.0	0		Grant, David
2760	BARC-059735-16071	ss107927340	Gm17			16288355	16288355	Glyma2.0	0		Grant, David
5789	BARC-023125-03781	ss107917069	Gm17			16401189	16401189	Glyma2.0	0		Grant, David
6617	BARC-060511-16708	ss107927977	Gm17			17625349	17625349	Glyma2.0	0		Grant, David
6671	BARC-062079-17648	ss107928822	Gm17			17985396	17985396	Glyma2.0	0		Grant, David
2770	BARC-062213-17705	ss107928878	Gm17			18039383	18039383	Glyma2.0	0		Grant, David
6673	BARC-062127-17661	ss107928834	Gm17			18109787	18109787	Glyma2.0	0		Grant, David
2777	BARC-059719-16041	ss107927305	Gm17			18456775	18456775	Glyma2.0	0		Grant, David
6241	BARC-049819-09155	ss107912723	Gm17			18716773	18716773	Glyma2.0	0		Grant, David
2763	BARC-013295-00467	ss107912903	Gm17			18721352	18721352	Glyma2.0	0		Grant, David
6616	BARC-060385-16647	ss107927916	Gm17			19503798	19503798	Glyma2.0	0		Grant, David
2778	BARC-023721-03465	ss107917346	Gm17			20023072	20023072	Glyma2.0	0		Grant, David
2775	BARC-030169-06817	ss107913624	Gm17			20208072	20208072	Glyma2.0	0		Grant, David
2779	BARC-030167-06816	ss107913623	Gm17			20208792	20208792	Glyma2.0	0		Grant, David
6412	BARC-054389-12549	ss107924068	Gm17			23720904	23720904	Glyma2.0	0		Grant, David
2780	BARC-010289-00577	ss107912859	Gm17			23721170	23721170	Glyma2.0	0		Grant, David
5099	BARC-010297-00581	ss107912860	Gm17			23721835	23721835	Glyma2.0	0		Grant, David
5914	BARC-028773-06009	ss107918317	Gm17			23797093	23797093	Glyma2.0	0		Grant, David
2776	BARC-062355-17757	ss107928929	Gm17			24477953	24477953	Glyma2.0	0		Grant, David
2962	BARC-062397-17769	ss107928941	Gm17			24478234	24478234	Glyma2.0	0		Grant, David
2785	BARC-064101-18557	ss107929748	Gm17			25475208	25475208	Glyma2.0	0		Grant, David
6768	BARC-065605-19580	ss107930670	Gm17			25518879	25518879	Glyma2.0	0		Grant, David
2791	BARC-061777-18882	ss107928693	Gm17			26913327	26913327	Glyma2.0	0		Grant, David
6614	BARC-060353-16626	ss107927895	Gm17			27081734	27081734	Glyma2.0	0		Grant, David
6602	BARC-060095-16373	ss107927642	Gm17			27298988	27298988	Glyma2.0	0		Grant, David
6746	BARC-065169-19205	ss107930296	Gm17			27704914	27704914	Glyma2.0	0		Grant, David
6747	BARC-065185-19208	ss107930299	Gm17			27704983	27704983	Glyma2.0	0		Grant, David
5578	BARC-013395-01474	ss107914658	Gm17			30156186	30156186	Glyma2.0	0		Grant, David
2793	BARC-065239-19278	ss107930369	Gm17			31583024	31583024	Glyma2.0	0		Grant, David
6689	BARC-062719-18021	ss107929192	Gm17			31925032	31925032	Glyma2.0	0		Grant, David
4605	BARC-062759-18042	ss107929215	Gm17			31925233	31925233	Glyma2.0	0		Grant, David
5241	BARC-058573-15320	ss107926508	Gm17			32411494	32411494	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6491	BARC-056407-14299	ss107925497	Gm17			33086232	33086232	Glyma2.0	0		Grant, David
5242	BARC-059555-15910	ss107927179	Gm17			33271002	33271002	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6521	BARC-057449-14753	ss107925950	Gm17			33787081	33787081	Glyma2.0	0		Grant, David
6702	BARC-063067-18226	ss107929397	Gm17			34252342	34252342	Glyma2.0	0		Grant, David
6701	BARC-062997-18207	ss107929378	Gm17			34252344	34252344	Glyma2.0	0		Grant, David
2797	BARC-029781-06338	ss107913601	Gm17			34621712	34621712	Glyma2.0	0		Grant, David
2798	BARC-059487-15840	ss107927109	Gm17			34725382	34725382	Glyma2.0	0		Grant, David
2762	BARC-020147-04482	ss107913268	Gm17			35064821	35064821	Glyma2.0	0		Grant, David
3833	BARC-020171-04491	ss107913269	Gm17			35065319	35065319	Glyma2.0	0		Grant, David
2801	BARC-061049-17016	ss107928310	Gm17			35707944	35707944	Glyma2.0	0		Grant, David
6281	BARC-050501-09705	ss107912797	Gm17			36172481	36172481	Glyma2.0	0		Grant, David
2743	BARC-050543-09730	ss107912801	Gm17			36172588	36172588	Glyma2.0	0		Grant, David
5520	BARC-010763-00742	ss107914180	Gm17			36743622	36743622	Glyma2.0	0		Grant, David
2803	BARC-040583-07786	ss107912646	Gm17			36986977	36986977	Glyma2.0	0		Grant, David
2804	BARC-019787-04375	ss107912542	Gm17			37130017	37130017	Glyma2.0	0		Grant, David
6106	BARC-044541-08717	ss107912685	Gm17			37445676	37445676	Glyma2.0	0		Grant, David
5243	BARC-064095-18554	ss107929745	Gm17			37479700	37479700	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
2746	BARC-030579-06905	ss107913646	Gm17			37681025	37681025	Glyma2.0	0		Grant, David
2809	BARC-037179-06731	ss107919160	Gm17			37797914	37797914	Glyma2.0	0		Grant, David
2811	BARC-013653-01222	ss107912928	Gm17			38437032	38437032	Glyma2.0	0		Grant, David
2810	BARC-051885-11289	ss107922989	Gm17			38518216	38518216	Glyma2.0	0		Grant, David
2812	BARC-049255-10878	ss107921779	Gm17			39123996	39123996	Glyma2.0	0		Grant, David
2814	BARC-035371-07167	ss107913735	Gm17			39358126	39358126	Glyma2.0	0		Grant, David
2815	BARC-011591-00299	ss107914356	Gm17			39431956	39431956	Glyma2.0	0		Grant, David
5394	BARC-011595-00306	ss107914361	Gm17			39432567	39432567	Glyma2.0	0		Grant, David
2813	BARC-013709-01241	ss107912931	Gm17			39451367	39451367	Glyma2.0	0		Grant, David
2816	BARC-013709-01242	ss107914749	Gm17			39451367	39451367	Glyma2.0	0		Grant, David
2817	BARC-042475-08276	ss107920188	Gm17			39650301	39650301	Glyma2.0	0		Grant, David
5529	BARC-010861-00784	ss107914220	Gm17			39776538	39776538	Glyma2.0	0		Grant, David
6457	BARC-055793-13720	ss107924932	Gm17			39777280	39777280	Glyma2.0	0		Grant, David
2820	BARC-029859-06448	ss107913610	Gm17			39880286	39880286	Glyma2.0	0		Grant, David
6788	BARC-900836-00958	ss107931017	Gm17			40272116	40272116	Glyma2.0	0		Grant, David
2828	BARC-027468-06586	ss107913470	Gm17			40471932	40471932	Glyma2.0	0		Grant, David
2829	BARC-044655-08749	ss107913941	Gm17			40506996	40506996	Glyma2.0	0		Grant, David
2821	BARC-029645-06276	ss107913591	Gm17			40575689	40575689	Glyma2.0	0		Grant, David
5244	BARC-029645-06277	ss107918528	Gm17			40575689	40575689	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
2822	BARC-016167-02293	ss107913070	Gm17			40585113	40585113	Glyma2.0	0		Grant, David
2823	BARC-015501-01986	ss107913039	Gm17			40589752	40589752	Glyma2.0	0		Grant, David
2826	BARC-016067-02053	ss107913059	Gm17			40635077	40635077	Glyma2.0	0		Grant, David
2825	BARC-048855-10738	ss107921643	Gm17			40654201	40654201	Glyma2.0	0		Grant, David
4890	BARC-048879-10743	ss107921648	Gm17			40654265	40654265	Glyma2.0	0		Grant, David
2824	BARC-029279-06138	ss107913568	Gm17			40741151	40741151	Glyma2.0	0		Grant, David
2830	BARC-014747-01639	ss107912998	Gm17			40880025	40880025	Glyma2.0	0		Grant, David
2834	BARC-060181-16456	ss107927725	Gm17			40914140	40914140	Glyma2.0	0		Grant, David
2833	BARC-024303-04842	ss107913390	Gm17			40924085	40924085	Glyma2.0	0		Grant, David
5041	BARC-019021-03291	ss107913241	Gm17			40970143	40970143	Glyma2.0	0		Grant, David
2831	BARC-019021-03292	ss107916176	Gm17			40970145	40970145	Glyma2.0	0		Grant, David
2835	BARC-039151-07458	ss107919494	Gm17			41223160	41223160	Glyma2.0	0		Grant, David
6319	BARC-051411-11102	ss107922802	Gm17			41254375	41254375	Glyma2.0	0		Grant, David
2839	BARC-044937-08842	ss107920663	Gm17			41454532	41454532	Glyma2.0	0		Grant, David
6363	BARC-052861-11640	ss107923340	Gm18			1209	1209	Glyma2.0	0		Grant, David
3264	BARC-029369-06162	ss107918434	Gm18			55386	55386	Glyma2.0	0		Grant, David
3260	BARC-020027-04405	ss107913257	Gm18			181292	181292	Glyma2.0	0		Grant, David
3261	BARC-052957-11678	ss107923378	Gm18			187652	187652	Glyma2.0	0		Grant, David
3262	BARC-064665-18774	ss107929989	Gm18			225084	225084	Glyma2.0	0		Grant, David
3265	BARC-043197-08552	ss107920425	Gm18			305472	305472	Glyma2.0	0		Grant, David
3266	BARC-029601-06241	ss107918498	Gm18			440786	440786	Glyma2.0	0		Grant, David
3269	BARC-060195-16470	ss107927739	Gm18			470229	470229	Glyma2.0	0		Grant, David
3273	BARC-018387-03171	ss107913192	Gm18			488572	488572	Glyma2.0	0		Grant, David
5068	BARC-016837-02348	ss107913104	Gm18			488608	488608	Glyma2.0	0		Grant, David
3275	BARC-016837-02349	ss107915537	Gm18			488608	488608	Glyma2.0	0		Grant, David
3366	BARC-016859-02354	ss107915541	Gm18			489317	489317	Glyma2.0	0		Grant, David
6318	BARC-051399-11093	ss107922793	Gm18			703487	703487	Glyma2.0	0		Grant, David
3274	BARC-022431-04323	ss107913366	Gm18			734483	734483	Glyma2.0	0		Grant, David
3283	BARC-019351-03885	ss107912541	Gm18			917266	917266	Glyma2.0	0		Grant, David
3284	BARC-018013-02496	ss107913174	Gm18			949697	949697	Glyma2.0	0		Grant, David
3285	BARC-028719-05996	ss107913539	Gm18			978027	978027	Glyma2.0	0		Grant, David
3276	BARC-020839-03962	ss107916757	Gm18			981497	981497	Glyma2.0	0		Grant, David
3277	BARC-900558-00952	ss107931011	Gm18			999213	999213	Glyma2.0	0		Grant, David
3287	BARC-054083-12329	ss107923867	Gm18			1051036	1051036	Glyma2.0	0		Grant, David
5721	BARC-019353-03888	ss107916291	Gm18			1051056	1051056	Glyma2.0	0		Grant, David
3288	BARC-014381-01340	ss107912963	Gm18			1108541	1108541	Glyma2.0	0		Grant, David
3289	BARC-042233-08218	ss107913878	Gm18			1149445	1149445	Glyma2.0	0		Grant, David
3290	BARC-040479-07752	ss107913819	Gm18			1229653	1229653	Glyma2.0	0		Grant, David
3270	BARC-042717-08388	ss107920287	Gm18			1231226	1231226	Glyma2.0	0		Grant, David
3291	BARC-027482-06592	ss107913473	Gm18			1235974	1235974	Glyma2.0	0		Grant, David
3279	BARC-049013-10791	ss107921695	Gm18			1277921	1277921	Glyma2.0	0		Grant, David
3278	BARC-055551-13421	ss107924634	Gm18			1308712	1308712	Glyma2.0	0		Grant, David
5632	BARC-015367-01824	ss107915105	Gm18			1430189	1430189	Glyma2.0	0		Grant, David
3282	BARC-015371-01813	ss107915110	Gm18			1431819	1431819	Glyma2.0	0		Grant, David
5633	BARC-015377-01829	ss107915111	Gm18			1539834	1539834	Glyma2.0	0		Grant, David
5532	BARC-010889-01691	ss107914230	Gm18			1675702	1675702	Glyma2.0	0		Grant, David
5552	BARC-012235-01754	ss107914418	Gm18			1684248	1684248	Glyma2.0	0		Grant, David
3321	BARC-012237-01756	ss107914420	Gm18			1686180	1686180	Glyma2.0	0		Grant, David
5553	BARC-012237-01757	ss107914421	Gm18			1686180	1686180	Glyma2.0	0		Grant, David
6186	BARC-048269-10518	ss107921423	Gm18			1689407	1689407	Glyma2.0	0		Grant, David
6187	BARC-048273-10529	ss107921434	Gm18			1692253	1692253	Glyma2.0	0		Grant, David
3298	BARC-048277-10538	ss107921443	Gm18			1696452	1696452	Glyma2.0	0		Grant, David
3299	BARC-048275-10534	ss107921439	Gm18			1705314	1705314	Glyma2.0	0		Grant, David
6183	BARC-048243-10511	ss107921416	Gm18			1710071	1710071	Glyma2.0	0		Grant, David
6200	BARC-048641-10685	ss107921590	Gm18			1712913	1712913	Glyma2.0	0		Grant, David
6201	BARC-048651-10688	ss107921593	Gm18			1712970	1712970	Glyma2.0	0		Grant, David
6202	BARC-048683-10692	ss107921597	Gm18			1713366	1713366	Glyma2.0	0		Grant, David
6184	BARC-048245-10515	ss107921420	Gm18			1719068	1719068	Glyma2.0	0		Grant, David
3310	BARC-035305-07162	ss107913732	Gm18			1727626	1727626	Glyma2.0	0		Grant, David
3302	BARC-048271-10520	ss107921425	Gm18			1745831	1745831	Glyma2.0	0		Grant, David
3315	BARC-048801-10723	ss107921628	Gm18			1749745	1749745	Glyma2.0	0		Grant, David
3312	BARC-012259-01773	ss107914436	Gm18			1776460	1776460	Glyma2.0	0		Grant, David
5555	BARC-012261-01774	ss107914437	Gm18			1779827	1779827	Glyma2.0	0		Grant, David
3295	BARC-027452-06569	ss107913469	Gm18			1789717	1789717	Glyma2.0	0		Grant, David
5533	BARC-010905-01703	ss107914242	Gm18			1835663	1835663	Glyma2.0	0		Grant, David
5557	BARC-012285-01798	ss107914460	Gm18			1945267	1945267	Glyma2.0	0		Grant, David
5534	BARC-010917-01706	ss107914245	Gm18			1955613	1955613	Glyma2.0	0		Grant, David
3327	BARC-012289-01799	ss107914461	Gm18			1957724	1957724	Glyma2.0	0		Grant, David
3331	BARC-028299-05817	ss107913508	Gm18			1959529	1959529	Glyma2.0	0		Grant, David
3328	BARC-012295-01800	ss107914462	Gm18			1971608	1971608	Glyma2.0	0		Grant, David
5559	BARC-012451-00883	ss107914468	Gm18			1972093	1972093	Glyma2.0	0		Grant, David
6655	BARC-061523-17249	ss107928554	Gm18			1979314	1979314	Glyma2.0	0		Grant, David
3334	BARC-030055-06792	ss107913618	Gm18			2033943	2033943	Glyma2.0	0		Grant, David
3335	BARC-030893-06961	ss107913661	Gm18			2043467	2043467	Glyma2.0	0		Grant, David
5070	BARC-015067-02555	ss107913023	Gm18			2156076	2156076	Glyma2.0	0		Grant, David
3332	BARC-015067-02556	ss107915058	Gm18			2156076	2156076	Glyma2.0	0		Grant, David
5069	BARC-025777-05063	ss107913429	Gm18			2306323	2306323	Glyma2.0	0		Grant, David
3336	BARC-025777-05064	ss107917891	Gm18			2306323	2306323	Glyma2.0	0		Grant, David
3338	BARC-047665-10370	ss107921275	Gm18			2843706	2843706	Glyma2.0	0		Grant, David
6171	BARC-047787-10396	ss107921301	Gm18			2863639	2863639	Glyma2.0	0		Grant, David
3341	BARC-016047-02046	ss107913057	Gm18			3219179	3219179	Glyma2.0	0		Grant, David
3342	BARC-014395-01348	ss107914889	Gm18			3474820	3474820	Glyma2.0	0		Grant, David
3344	BARC-046934-12799	ss107921067	Gm18			4658929	4658929	Glyma2.0	0		Grant, David
6145	BARC-046960-12810	ss107921078	Gm18			4687452	4687452	Glyma2.0	0		Grant, David
3348	BARC-013237-00459	ss107912900	Gm18			5544295	5544295	Glyma2.0	0		Grant, David
3346	BARC-018775-03015	ss107913219	Gm18			5576261	5576261	Glyma2.0	0		Grant, David
2683	BARC-018791-03019	ss107913221	Gm18			5576965	5576965	Glyma2.0	0		Grant, David
3347	BARC-021979-04242	ss107913343	Gm18			5871847	5871847	Glyma2.0	0		Grant, David
3349	BARC-041147-07917	ss107913845	Gm18			6122384	6122384	Glyma2.0	0		Grant, David
3351	BARC-042201-08212	ss107913876	Gm18			6854189	6854189	Glyma2.0	0		Grant, David
3360	BARC-020139-04480	ss107913267	Gm18			7031345	7031345	Glyma2.0	0		Grant, David
5747	BARC-020139-04479	ss107916559	Gm18			7031349	7031349	Glyma2.0	0		Grant, David
3357	BARC-063581-18909	ss107929576	Gm18			7251454	7251454	Glyma2.0	0		Grant, David
3352	BARC-040265-07700	ss107919731	Gm18			7298631	7298631	Glyma2.0	0		Grant, David
6711	BARC-063589-18917	ss107929590	Gm18			7472770	7472770	Glyma2.0	0		Grant, David
3353	BARC-901121-00988	ss107931045	Gm18			8431189	8431189	Glyma2.0	0		Grant, David
3359	BARC-021257-04015	ss107913300	Gm18			8863878	8863878	Glyma2.0	0		Grant, David
3358	BARC-059933-16218	ss107927487	Gm18			8867238	8867238	Glyma2.0	0		Grant, David
3356	BARC-039993-07626	ss107913802	Gm18			9044772	9044772	Glyma2.0	0		Grant, David
3363	BARC-052753-11606	ss107923306	Gm18			9266091	9266091	Glyma2.0	0		Grant, David
5906	BARC-027814-06681	ss107918104	Gm18			9720420	9720420	Glyma2.0	0		Grant, David
4245	BARC-027950-06707	ss107918120	Gm18			9720646	9720646	Glyma2.0	0		Grant, David
3368	BARC-042985-08484	ss107920369	Gm18			9754591	9754591	Glyma2.0	0		Grant, David
3362	BARC-051587-11167	ss107922867	Gm18			9850568	9850568	Glyma2.0	0		Grant, David
5071	BARC-016509-02079	ss107913083	Gm18			10011790	10011790	Glyma2.0	0		Grant, David
5262	BARC-016509-02080	ss107915398	Gm18			10011790	10011790	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
3361	BARC-064177-18581	ss107929772	Gm18			10013544	10013544	Glyma2.0	0		Grant, David
6499	BARC-056477-14390	ss107925587	Gm18			10338394	10338394	Glyma2.0	0		Grant, David
5980	BARC-032493-08979	ss107919025	Gm18			10452021	10452021	Glyma2.0	0		Grant, David
6003	BARC-038337-10044	ss107919254	Gm18			10476115	10476115	Glyma2.0	0		Grant, David
3373	BARC-021337-04040	ss107913305	Gm18			10749207	10749207	Glyma2.0	0		Grant, David
6430	BARC-055113-13031	ss107924245	Gm18			10855988	10855988	Glyma2.0	0		Grant, David
6713	BARC-063673-18428	ss107929615	Gm18			12384635	12384635	Glyma2.0	0		Grant, David
6235	BARC-049685-09118	ss107912717	Gm18			12389539	12389539	Glyma2.0	0		Grant, David
3377	BARC-057117-14589	ss107925785	Gm18			12609933	12609933	Glyma2.0	0		Grant, David
6381	BARC-053419-11845	ss107923545	Gm18			12667260	12667260	Glyma2.0	0		Grant, David
5263	BARC-065163-19199	ss107930290	Gm18			12679248	12679248	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6245	BARC-049861-09195	ss107912728	Gm18			12872415	12872415	Glyma2.0	0		Grant, David
3383	BARC-051099-10991	ss107922691	Gm18			12932343	12932343	Glyma2.0	0		Grant, David
6309	BARC-051113-11005	ss107922705	Gm18			12933393	12933393	Glyma2.0	0		Grant, David
3364	BARC-050465-09647	ss107912792	Gm18			13068856	13068856	Glyma2.0	0		Grant, David
3366	BARC-016859-02354	ss107915541	Gm18			13141264	13141264	Glyma2.0	0		Grant, David
6502	BARC-056521-14449	ss107925646	Gm18			13917196	13917196	Glyma2.0	0		Grant, David
5264	BARC-059783-16090	ss107927359	Gm18			14035516	14035516	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
3382	BARC-054849-12183	ss107924182	Gm18			14085180	14085180	Glyma2.0	0		Grant, David
3384	BARC-030363-06862	ss107918765	Gm18			14232771	14232771	Glyma2.0	0		Grant, David
6249	BARC-049885-09225	ss107912733	Gm18			14313818	14313818	Glyma2.0	0		Grant, David
6250	BARC-049887-09226	ss107912734	Gm18			14421541	14421541	Glyma2.0	0		Grant, David
3386	BARC-064283-18606	ss107929796	Gm18			14637130	14637130	Glyma2.0	0		Grant, David
3389	BARC-047246-12893	ss107921158	Gm18			15038497	15038497	Glyma2.0	0		Grant, David
6160	BARC-047254-12896	ss107921161	Gm18			15043154	15043154	Glyma2.0	0		Grant, David
3391	BARC-047570-12985	ss107921249	Gm18			15085063	15085063	Glyma2.0	0		Grant, David
3392	BARC-047572-12990	ss107921253	Gm18			15092626	15092626	Glyma2.0	0		Grant, David
6157	BARC-047240-12887	ss107921152	Gm18			15108617	15108617	Glyma2.0	0		Grant, David
6156	BARC-047220-12882	ss107921147	Gm18			15109547	15109547	Glyma2.0	0		Grant, David
3395	BARC-047076-12834	ss107921100	Gm18			15171342	15171342	Glyma2.0	0		Grant, David
3396	BARC-059485-15839	ss107927108	Gm18			15418319	15418319	Glyma2.0	0		Grant, David
6044	BARC-040485-07753	ss107919772	Gm18			15465504	15465504	Glyma2.0	0		Grant, David
6464	BARC-055895-13835	ss107925040	Gm18			15476063	15476063	Glyma2.0	0		Grant, David
3399	BARC-047582-13000	ss107921263	Gm18			15583822	15583822	Glyma2.0	0		Grant, David
5692	BARC-018333-03581	ss107915941	Gm18			16229362	16229362	Glyma2.0	0		Grant, David
3401	BARC-019465-03616	ss107916342	Gm18			16251452	16251452	Glyma2.0	0		Grant, David
5591	BARC-013677-01228	ss107914737	Gm18			16414987	16414987	Glyma2.0	0		Grant, David
6164	BARC-047404-12924	ss107921189	Gm18			17305517	17305517	Glyma2.0	0		Grant, David
6142	BARC-046912-12782	ss107921050	Gm18			17308989	17308989	Glyma2.0	0		Grant, David
3406	BARC-046878-12780	ss107921048	Gm18			17323990	17323990	Glyma2.0	0		Grant, David
6146	BARC-046994-12826	ss107921093	Gm18			17330371	17330371	Glyma2.0	0		Grant, David
6141	BARC-046874-12778	ss107921046	Gm18			17347321	17347321	Glyma2.0	0		Grant, David
5266	BARC-046872-12776	ss107921044	Gm18			17355959	17355959	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5265	BARC-046920-12786	ss107921054	Gm18			17357843	17357843	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
6144	BARC-046930-12795	ss107921063	Gm18			17366862	17366862	Glyma2.0	0		Grant, David
6143	BARC-046926-12788	ss107921056	Gm18			17381325	17381325	Glyma2.0	0		Grant, David
5267	BARC-046922-12787	ss107921055	Gm18			17385227	17385227	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5268	BARC-057295-14678	ss107925875	Gm18			17539877	17539877	Glyma2.0	0	SNP from BARC OPA-4	Grant, David
5748	BARC-020159-04488	ss107916566	Gm18			17684246	17684246	Glyma2.0	0		Grant, David
3416	BARC-060837-16930	ss107928199	Gm18			18168153	18168153	Glyma2.0	0		Grant, David
3417	BARC-058413-15279	ss107926466	Gm18			20281202	20281202	Glyma2.0	0		Grant, David
3418	BARC-060825-16919	ss107928188	Gm18			20863157	20863157	Glyma2.0	0		Grant, David
6553	BARC-058641-15346	ss107926534	Gm18			20898488	20898488	Glyma2.0	0		Grant, David
6155	BARC-047150-12874	ss107921139	Gm18			21111793	21111793	Glyma2.0	0		Grant, David
6156	BARC-047220-12882	ss107921147	Gm18			21111988	21111988	Glyma2.0	0		Grant, David
6151	BARC-047112-12860	ss107921125	Gm18			21112606	21112606	Glyma2.0	0		Grant, David
6149	BARC-047096-12838	ss107921104	Gm18			21132252	21132252	Glyma2.0	0		Grant, David
6152	BARC-047120-12863	ss107921128	Gm18			21167877	21167877	Glyma2.0	0		Grant, David
3424	BARC-063705-18440	ss107929627	Gm18			21440479	21440479	Glyma2.0	0		Grant, David
3425	BARC-055557-13432	ss107924645	Gm18			21463006	21463006	Glyma2.0	0		Grant, David
6672	BARC-062097-17654	ss107928827	Gm18			21875731	21875731	Glyma2.0	0		Grant, David
6496	BARC-056443-14348	ss107925546	Gm18			21893977	21893977	Glyma2.0	0		Grant, David
6607	BARC-060189-16468	ss107927737	Gm18			22239999	22239999	Glyma2.0	0		Grant, David
3429	BARC-047504-12947	ss107921212	Gm18			22292253	22292253	Glyma2.0	0		Grant, David
6665	BARC-061785-17386	ss107928702	Gm18			22350076	22350076	Glyma2.0	0		Grant, David
